age,hours-per-week,hasGraduateDegree,inRelationship,isWhite,isFemale,greaterThan50k
41,40,0,0,1,0,0
32,45,0,1,1,0,1
36,40,0,0,1,1,0
46,40,0,0,1,1,0
45,40,0,1,1,0,1
18,16,0,0,1,1,0
62,60,0,1,1,0,0
33,40,0,1,1,0,0
42,40,0,0,1,0,0
18,40,0,0,1,1,0
32,40,0,0,1,1,0
43,40,0,1,0,0,0
20,25,0,0,0,1,0
50,45,0,0,1,0,0
36,40,0,1,1,0,0
22,40,0,0,1,0,0
30,40,0,1,0,0,0
33,40,0,0,1,0,0
43,43,0,1,1,0,0
38,40,0,1,1,0,0
34,14,0,0,1,0,0
40,45,0,0,1,1,0
40,40,0,1,1,0,0
41,50,0,1,1,0,1
57,50,0,1,1,0,1
52,50,0,1,1,0,0
18,25,0,0,1,0,0
48,45,0,1,1,0,0
45,40,0,0,1,0,0
24,40,0,1,1,0,0
27,40,0,0,1,0,0
40,50,1,1,1,0,1
44,40,0,1,1,0,0
24,50,0,0,0,0,0
71,16,0,1,1,0,0
17,40,0,0,1,0,0
57,40,0,1,1,0,0
71,30,0,1,1,0,1
33,40,0,1,1,0,0
41,40,0,1,1,0,0
25,40,0,0,1,1,0
42,15,0,1,1,0,0
18,50,0,0,0,1,0
34,40,0,0,1,0,0
57,40,0,0,1,1,0
27,45,0,0,1,1,0
46,8,0,0,1,1,0
64,35,0,0,1,1,0
24,20,0,0,1,0,0
23,30,0,0,1,0,0
33,40,0,1,1,0,0
58,56,0,0,1,0,0
25,40,0,1,1,0,0
44,55,1,0,1,1,0
53,40,0,1,1,0,1
38,35,0,0,1,1,1
36,45,0,0,1,1,1
25,40,0,0,1,0,0
54,40,0,0,1,1,0
31,40,0,0,0,0,0
18,40,0,0,1,0,0
40,40,0,0,0,0,0
26,40,0,0,0,1,0
68,50,0,1,1,0,1
33,50,0,0,1,0,0
22,55,0,0,1,0,0
50,40,0,1,1,0,0
24,30,0,0,1,0,0
44,40,0,0,1,1,0
37,40,0,0,0,0,0
34,40,0,1,1,0,0
45,45,0,0,1,1,1
77,8,1,1,1,0,1
25,35,0,0,1,1,0
20,40,0,0,0,1,0
46,40,0,0,0,0,0
26,40,0,0,1,0,0
70,4,0,0,1,1,0
57,40,0,1,1,0,1
28,40,0,0,1,0,0
35,16,0,0,1,1,0
36,45,0,1,1,0,1
32,40,0,0,1,1,0
29,50,0,0,1,0,1
36,45,0,0,1,0,0
19,30,0,0,1,0,0
48,55,1,1,1,0,1
49,50,0,1,1,0,0
55,20,1,1,1,0,1
61,82,0,0,1,1,0
42,40,0,1,1,0,1
42,40,0,0,1,1,0
30,40,0,1,1,0,0
32,40,0,1,1,0,0
37,40,0,1,1,0,1
35,45,0,1,1,0,0
30,40,0,0,1,1,0
55,70,0,1,1,0,1
36,40,0,1,1,0,0
33,48,0,0,1,0,0
56,40,0,1,1,0,1
26,40,0,1,1,0,0
37,40,0,1,1,0,0
28,60,0,0,1,0,0
38,50,0,1,1,0,0
76,20,0,1,1,0,0
35,40,0,0,0,1,0
48,43,0,0,1,1,0
35,40,0,1,1,0,0
39,40,0,1,1,0,0
64,40,0,1,1,0,0
22,40,0,0,0,1,0
45,40,0,1,1,0,1
43,50,0,0,1,1,1
23,37,0,0,1,1,0
25,40,0,0,0,0,0
39,50,1,1,1,0,1
63,35,0,0,1,1,0
37,40,0,1,1,0,1
26,40,0,1,0,0,0
28,40,0,0,1,1,0
20,20,0,0,1,1,0
34,20,0,0,1,1,0
34,40,0,1,1,0,0
41,40,0,1,1,0,1
38,50,0,1,1,0,1
36,40,0,1,1,0,1
46,72,0,1,1,0,1
49,30,0,0,1,1,0
26,35,0,0,1,1,0
28,35,0,0,1,1,0
54,40,0,1,1,0,1
24,50,0,0,1,0,0
23,30,0,0,1,0,0
55,40,0,0,1,1,0
58,40,0,0,1,0,0
19,20,0,0,0,1,0
28,40,0,0,1,1,0
45,52,0,0,1,0,0
30,45,0,1,1,0,1
76,33,0,0,1,1,0
47,40,0,0,1,1,0
34,40,0,0,1,0,0
40,35,0,0,1,1,1
24,25,0,0,1,1,0
30,50,0,0,1,1,1
67,10,0,1,1,0,1
24,40,0,0,1,1,0
43,40,0,0,1,1,0
29,40,0,0,1,0,0
40,40,0,1,1,0,0
61,40,0,1,1,0,0
45,45,0,1,1,0,1
21,50,0,0,1,1,0
58,40,0,1,1,0,1
52,40,0,1,1,0,0
34,40,0,0,1,0,0
20,20,0,0,0,1,0
25,40,0,0,1,0,0
46,40,0,1,1,0,0
54,40,0,0,1,1,0
43,40,1,1,1,0,1
21,25,0,0,1,1,0
65,50,0,0,1,0,1
37,40,0,0,1,0,0
29,40,0,0,1,0,1
44,40,0,1,1,0,1
37,40,0,1,1,0,1
38,40,0,0,0,1,0
35,70,0,1,1,0,0
32,40,0,1,1,0,0
44,60,0,0,1,0,0
39,30,0,0,1,1,0
23,25,0,0,1,1,0
25,45,0,0,1,0,1
23,28,0,0,1,1,0
47,40,0,1,1,0,0
47,45,0,0,1,1,0
25,40,0,0,1,0,0
35,45,0,1,1,0,0
68,40,0,1,0,0,0
50,40,0,1,1,0,1
47,40,0,0,1,1,0
35,45,0,1,1,0,1
24,40,0,0,1,0,0
21,40,0,0,1,0,0
35,40,0,0,1,1,1
17,20,0,0,0,0,0
22,15,0,0,0,1,0
22,40,0,0,1,1,0
50,2,0,1,1,0,0
51,38,0,1,1,0,1
27,30,0,1,1,0,0
27,20,0,0,1,1,0
23,35,0,0,1,0,0
20,40,0,0,1,1,0
42,48,0,1,1,0,0
32,40,0,1,1,0,1
45,38,0,1,1,0,1
35,80,0,0,1,1,0
22,40,0,0,1,0,0
34,38,0,0,1,1,0
28,40,0,0,1,1,0
38,24,0,0,1,1,0
48,42,0,1,1,0,1
22,40,0,0,1,0,0
25,50,0,0,1,1,1
23,40,0,0,1,1,0
38,60,0,1,1,0,1
43,40,0,0,0,1,0
49,40,0,1,0,0,1
23,40,0,0,1,0,0
57,40,0,0,1,1,0
24,40,0,0,1,0,0
44,58,0,1,1,0,1
34,50,0,0,1,0,0
29,40,0,1,1,0,0
29,40,0,0,0,1,0
35,50,0,1,1,0,1
48,40,0,1,1,0,0
38,36,0,0,1,0,0
42,50,0,0,1,1,0
53,40,0,0,1,1,0
29,55,0,0,1,1,0
59,72,0,1,1,0,0
31,40,0,0,1,0,0
34,40,0,1,1,0,0
51,50,0,0,1,0,1
25,40,0,0,1,0,0
28,10,0,0,1,1,0
30,40,0,1,1,0,1
46,48,0,0,1,1,0
45,40,0,0,0,1,0
23,40,0,0,0,1,0
33,42,0,0,1,1,0
44,20,0,0,1,1,1
48,40,0,0,1,0,0
23,40,0,0,1,1,0
33,50,0,0,1,1,1
20,30,0,0,1,1,0
23,40,0,0,1,1,0
71,40,0,0,1,1,0
22,40,0,0,1,1,0
36,50,0,1,1,0,1
27,60,0,0,1,0,0
40,35,0,0,1,1,0
30,50,0,0,1,0,0
30,40,0,1,1,0,0
30,40,0,1,1,0,0
35,40,0,1,1,0,0
39,40,0,0,0,1,0
39,50,0,1,1,0,0
74,40,0,1,0,0,0
32,50,0,1,1,0,1
25,40,0,1,0,0,0
64,40,0,0,1,1,0
47,40,0,1,1,0,1
37,37,0,0,1,1,1
47,40,0,1,1,0,1
33,40,0,1,1,0,1
40,40,0,0,1,1,1
22,80,0,0,0,0,0
56,40,0,1,1,0,0
37,55,0,0,1,1,0
30,70,0,1,1,0,0
53,38,1,1,1,0,1
43,48,0,1,1,0,1
23,40,0,1,1,0,0
43,30,0,1,1,0,0
30,40,0,0,1,0,0
20,46,0,0,1,1,0
22,40,0,0,1,0,0
38,50,0,0,1,0,0
54,40,0,1,1,0,0
23,40,0,0,1,0,0
46,40,0,1,0,0,0
59,40,0,1,1,0,0
28,50,0,0,1,0,0
18,25,0,0,1,0,0
41,40,0,0,1,0,0
42,48,0,1,1,0,0
58,40,0,1,1,0,1
24,50,0,1,1,0,0
39,45,0,1,1,0,1
28,35,0,0,1,1,0
25,55,1,0,1,0,0
29,54,0,0,1,1,0
53,40,0,1,1,0,0
63,40,0,1,1,0,0
26,38,0,0,1,1,0
21,50,0,0,1,0,0
45,40,0,1,1,0,1
29,40,0,0,1,1,0
72,40,0,1,1,0,0
51,40,0,0,1,0,0
21,40,0,0,1,0,0
38,40,0,0,0,1,0
38,40,0,0,1,1,1
46,41,1,1,1,0,0
31,60,0,0,1,0,1
68,90,0,0,0,1,0
43,40,0,1,1,0,0
21,40,0,0,1,0,0
44,3,0,1,1,0,0
56,40,0,1,1,0,1
20,12,0,0,1,0,0
36,40,0,1,1,0,1
21,25,0,0,1,1,0
21,40,0,0,0,1,1
52,40,0,1,1,0,0
56,70,0,1,1,0,1
52,20,0,0,1,1,1
51,25,0,1,1,0,0
29,40,0,0,1,0,0
36,55,0,0,0,0,0
29,55,0,1,1,0,0
21,30,0,0,1,1,0
58,40,0,1,1,0,0
37,40,0,0,1,0,0
50,45,0,0,0,1,0
29,30,0,0,0,0,0
48,40,0,1,1,0,0
50,40,0,1,1,0,0
39,25,0,0,1,1,1
35,55,0,1,1,0,0
54,25,0,1,1,0,1
24,25,0,0,1,1,0
20,45,0,0,1,0,0
30,55,0,1,0,0,1
19,30,0,0,0,1,0
26,40,0,0,0,0,0
38,99,0,1,1,0,1
25,40,0,0,1,1,0
33,50,0,0,1,0,0
60,40,0,1,1,0,1
30,40,0,0,1,0,0
30,40,0,0,1,0,0
19,40,0,0,1,1,0
23,40,0,0,1,0,0
27,40,0,1,1,0,1
20,40,0,0,1,0,0
39,52,0,1,1,0,0
65,24,0,1,1,0,0
34,50,0,1,1,0,1
23,40,0,0,1,0,0
25,40,0,0,1,0,0
28,50,0,0,1,1,1
31,25,0,0,1,0,0
28,40,0,0,1,0,0
37,40,0,0,1,1,0
52,50,0,1,1,0,1
66,40,0,0,0,1,0
31,40,0,0,1,0,0
37,50,0,1,1,0,1
45,45,0,1,1,0,0
45,40,0,0,1,0,0
44,60,0,1,1,0,0
32,40,0,0,1,0,0
35,60,0,1,1,0,1
43,40,0,1,1,0,0
30,40,0,0,1,0,0
49,50,0,0,1,0,0
52,57,0,1,1,0,1
20,4,0,0,1,1,0
60,40,0,1,1,0,1
45,40,0,0,1,0,0
48,60,0,1,1,0,1
28,60,0,1,1,0,1
61,40,0,1,1,0,1
48,40,0,1,1,0,0
32,45,0,1,1,0,0
27,30,0,0,1,0,0
43,50,1,0,1,1,1
38,40,0,1,1,0,0
24,40,0,0,1,1,0
22,40,0,0,1,0,0
30,40,0,0,1,0,0
55,40,1,1,1,0,1
46,55,0,1,1,0,1
39,50,0,1,1,0,0
50,40,0,1,1,0,0
34,40,0,0,1,1,0
47,60,0,1,1,0,1
46,40,0,1,1,0,0
23,60,0,0,1,0,0
43,72,0,0,1,1,0
45,40,0,0,1,0,0
55,40,0,0,1,0,0
68,8,0,1,1,0,0
39,40,0,1,1,0,0
39,40,0,0,1,1,0
37,40,0,0,1,0,0
19,40,0,0,1,0,0
20,20,0,0,1,0,0
49,40,0,0,1,1,0
33,40,0,1,1,0,0
21,35,0,0,1,0,0
72,3,0,1,1,0,0
58,35,1,0,1,0,1
43,55,0,0,0,0,0
62,21,0,0,0,1,0
21,20,0,0,1,0,0
26,60,0,1,1,0,0
27,40,0,1,1,0,0
34,38,0,1,1,0,1
49,40,0,0,1,1,0
28,40,0,0,1,1,0
34,48,0,1,0,0,1
29,40,0,0,1,1,1
58,50,0,1,1,0,1
45,40,0,0,1,1,0
47,40,0,0,1,1,0
53,40,0,1,1,0,1
52,40,0,1,1,0,0
47,15,0,0,1,1,0
36,40,0,1,1,0,1
48,65,0,1,1,0,1
35,40,0,1,1,0,1
49,50,0,1,1,0,1
43,45,0,1,1,0,0
49,40,0,1,1,0,0
28,30,0,0,1,1,0
25,40,0,0,1,0,0
69,20,0,1,1,0,0
41,60,0,0,1,0,0
31,40,0,1,1,0,1
57,40,1,0,1,0,1
49,44,0,1,1,0,1
40,40,0,1,1,0,1
47,60,0,0,1,0,0
50,40,0,0,1,0,0
36,50,0,0,1,0,0
17,25,0,0,1,0,0
30,40,0,1,1,0,1
79,40,0,1,1,0,0
42,40,0,1,1,0,1
67,50,0,1,1,0,0
36,45,0,1,1,0,1
35,50,1,1,1,0,1
27,40,0,0,1,1,0
21,40,0,0,1,0,0
46,40,0,1,1,0,0
45,45,0,1,1,0,1
20,40,0,0,1,0,0
17,20,0,0,1,0,0
40,50,0,0,0,0,1
28,40,0,1,1,0,1
33,40,0,0,1,0,0
55,40,0,0,1,1,0
55,50,0,1,1,0,0
47,40,0,0,0,1,0
52,60,1,1,1,0,1
29,40,0,0,1,1,0
36,35,0,0,1,0,0
41,40,0,0,1,1,0
43,48,0,1,1,0,1
24,50,0,1,1,0,0
39,60,0,0,1,1,0
47,50,0,1,1,0,0
42,45,0,0,1,1,0
39,42,0,0,1,0,1
48,60,0,0,1,1,0
47,50,1,1,0,0,1
27,40,0,1,1,0,0
22,30,0,0,1,1,0
37,44,0,0,1,0,0
38,60,0,1,1,0,0
48,80,1,0,1,1,0
46,50,0,0,1,1,0
51,38,0,0,0,1,0
28,55,0,1,1,0,0
35,40,0,1,1,0,0
18,30,0,0,1,0,0
45,40,0,0,0,1,0
36,40,0,0,1,0,0
73,10,0,0,1,1,0
52,40,0,1,1,0,0
17,40,0,0,1,1,0
29,40,0,1,1,0,1
20,10,0,0,1,0,0
42,40,0,1,1,0,1
37,40,0,0,1,1,0
40,40,0,1,1,0,0
32,45,0,1,1,0,1
29,55,1,1,1,0,1
20,40,0,0,1,1,0
26,40,0,1,1,0,1
25,30,0,0,1,0,0
37,80,0,1,1,0,1
18,24,0,0,1,1,0
33,50,0,0,1,1,0
24,30,0,0,1,1,0
33,25,0,0,1,1,0
23,40,0,0,0,0,0
20,40,0,0,0,0,0
36,50,0,0,1,0,0
37,50,0,0,1,1,0
24,35,0,0,1,0,0
38,50,0,1,1,0,1
50,45,0,0,1,1,0
44,40,0,1,1,0,1
46,40,0,1,1,0,1
57,40,0,0,0,1,0
37,70,0,1,1,0,0
44,55,0,0,1,0,0
21,30,0,0,1,1,0
31,40,0,1,1,0,1
32,42,0,1,1,0,1
45,60,0,0,0,1,1
20,40,0,0,1,0,0
52,50,0,0,1,1,0
47,25,0,1,1,0,0
41,40,0,0,1,1,0
40,60,0,1,1,0,1
41,40,0,0,1,1,1
46,50,0,1,1,0,1
49,40,0,0,1,1,0
59,40,0,1,1,0,1
18,25,0,0,1,1,0
47,45,1,1,1,0,1
45,45,0,1,1,0,1
17,40,0,0,1,1,0
45,32,0,1,1,0,1
73,40,0,1,1,0,0
48,40,0,1,0,0,0
64,20,0,0,1,1,0
38,60,0,0,1,0,0
37,50,0,1,1,0,1
62,72,0,1,0,0,1
26,40,0,0,0,0,0
46,50,1,0,1,1,1
46,40,1,1,1,0,1
51,24,0,0,1,1,1
54,40,0,0,1,1,0
65,40,0,1,1,0,0
29,45,0,1,1,0,0
37,40,0,1,1,0,0
60,50,0,0,1,0,1
33,40,0,0,1,0,0
20,40,0,0,1,1,0
37,35,0,0,1,1,1
66,20,1,1,1,0,0
32,20,0,0,1,0,0
29,40,0,1,1,0,0
70,40,0,1,1,0,0
74,15,0,1,1,0,0
51,40,0,1,1,0,0
50,50,0,1,1,0,0
42,60,0,0,1,0,1
26,70,0,0,1,0,0
27,40,0,0,1,0,1
58,70,0,0,1,0,0
30,60,0,0,1,0,0
32,50,0,0,1,0,0
66,10,0,1,1,0,1
23,45,0,0,1,0,0
35,44,0,1,1,0,0
50,50,0,1,1,0,0
17,40,0,0,1,1,0
35,48,0,0,1,1,0
31,50,0,0,1,1,0
30,49,0,0,1,0,0
84,35,0,1,1,0,1
35,40,0,0,0,0,0
45,50,0,1,1,0,1
46,40,0,0,1,0,0
37,40,0,0,1,0,0
32,40,0,0,1,1,0
53,48,0,1,1,0,1
27,40,0,1,1,0,1
22,40,0,1,1,0,0
29,40,0,1,1,0,0
35,44,0,1,1,0,0
38,35,0,0,1,1,0
29,40,0,1,1,0,0
34,40,0,0,0,1,0
31,40,0,1,1,0,1
30,40,0,1,1,0,0
20,40,0,0,1,0,0
37,48,1,0,1,0,0
32,20,0,0,1,1,0
36,40,0,0,1,1,0
46,50,0,0,1,1,0
18,20,0,0,0,1,0
57,50,0,1,1,0,0
37,40,0,1,1,0,0
43,40,0,1,1,0,1
45,40,0,0,0,1,0
32,40,0,0,1,1,0
38,40,0,1,1,0,0
25,30,0,0,1,1,0
40,50,0,1,1,0,1
40,40,0,0,1,0,0
20,40,0,0,1,0,0
29,40,0,1,1,0,1
24,55,0,0,1,0,0
28,40,0,0,0,1,0
58,50,0,0,0,0,0
59,40,0,0,1,1,0
18,15,0,0,1,1,0
40,40,0,1,1,0,0
39,50,1,1,1,0,0
62,5,0,0,1,0,0
24,20,0,0,0,1,0
23,40,0,1,1,0,0
39,60,0,0,1,0,1
28,38,0,0,1,1,0
51,30,0,1,1,0,1
44,37,0,0,1,1,0
24,35,0,1,0,0,0
24,40,0,1,1,0,0
43,40,0,0,1,0,0
67,20,0,1,1,0,0
36,50,0,1,1,0,1
43,40,0,1,1,0,0
31,70,0,0,1,0,0
26,40,0,0,1,0,0
48,40,0,1,1,0,0
40,44,0,1,1,0,0
55,39,0,0,1,1,0
49,45,0,1,1,0,1
34,15,0,0,1,1,0
29,60,0,0,0,1,0
50,8,0,0,1,1,0
19,9,0,0,1,1,0
63,50,0,1,1,0,1
65,6,0,0,0,1,0
60,20,0,0,1,0,0
60,38,0,0,1,1,0
19,40,0,0,1,0,0
26,60,0,1,1,0,0
75,40,0,1,0,0,0
58,20,0,0,1,1,0
18,50,0,0,1,1,0
65,40,0,1,1,0,0
50,40,0,1,1,0,1
26,40,0,0,1,0,0
45,50,1,1,1,0,1
19,40,0,0,1,0,0
29,40,0,1,1,0,1
23,40,0,0,1,1,0
21,40,0,0,1,0,0
48,40,0,0,1,1,0
59,35,1,1,1,0,1
50,40,0,1,1,0,1
32,30,0,0,0,1,0
40,40,0,1,0,0,0
19,30,0,0,1,0,0
42,39,0,0,1,0,0
23,50,0,0,1,1,0
37,40,0,0,1,0,1
21,24,0,0,1,1,0
28,40,0,1,1,0,1
50,40,0,1,0,0,0
20,25,0,0,1,0,0
21,35,0,0,1,0,0
21,16,0,0,1,0,0
45,40,0,0,1,0,0
49,40,0,1,1,0,0
41,40,0,0,1,0,0
73,15,0,0,1,1,0
34,40,0,0,1,1,0
24,40,0,0,1,1,0
58,16,0,0,1,1,0
41,50,0,1,1,0,1
40,40,0,1,0,0,0
28,40,0,1,1,0,1
32,47,0,1,1,0,0
44,45,0,0,0,0,0
18,40,0,0,1,1,0
37,40,0,0,1,1,0
43,45,0,0,0,1,0
22,40,0,0,1,1,0
28,40,0,0,0,0,0
51,40,0,0,1,1,0
63,72,0,0,1,1,0
29,45,0,1,1,0,0
44,48,0,1,1,0,1
37,40,0,1,1,0,0
62,40,0,1,0,0,0
31,52,0,1,1,0,0
20,30,0,0,1,0,0
48,32,0,0,1,1,0
24,50,0,0,1,1,0
56,40,0,1,1,0,0
36,35,0,1,1,0,0
29,40,0,0,1,0,0
39,40,0,0,0,0,0
29,45,0,0,0,0,0
38,65,0,1,1,0,0
30,30,0,0,1,1,0
58,36,0,0,1,1,0
42,40,0,1,1,0,0
59,19,0,0,1,1,0
45,40,0,1,0,0,1
46,40,0,1,1,0,0
25,37,1,0,1,1,0
41,55,0,0,1,0,0
49,50,0,1,1,0,1
37,40,0,1,1,0,0
31,45,0,0,1,0,0
22,6,0,1,0,0,0
22,33,0,0,1,1,0
17,20,0,0,1,1,0
47,50,0,1,1,0,1
17,15,0,0,1,0,0
23,20,0,0,1,0,0
41,40,0,1,1,0,1
36,45,1,1,1,0,1
52,40,0,1,1,0,1
21,30,0,0,1,1,0
33,36,0,0,1,1,0
17,35,0,0,1,1,0
41,44,0,0,1,0,0
19,35,0,0,1,1,0
38,45,0,0,1,0,1
24,40,0,0,1,0,0
38,40,0,0,1,1,0
39,45,0,1,1,0,1
19,15,0,0,1,1,0
31,25,0,0,1,1,0
42,40,0,0,1,1,0
29,40,0,1,1,0,0
17,20,0,0,1,0,0
47,50,0,1,1,0,1
24,60,0,0,1,1,0
61,40,0,1,1,0,1
40,60,0,1,1,0,0
31,25,0,0,1,1,0
29,55,0,0,1,0,0
26,40,0,0,1,0,0
46,40,0,1,1,0,1
56,40,0,1,1,0,1
25,40,0,0,1,1,0
17,18,0,0,1,1,0
29,40,0,0,0,1,0
23,30,0,0,1,0,0
67,35,0,0,1,1,0
29,50,1,0,1,1,0
33,40,0,0,1,1,0
32,40,0,0,1,0,0
49,40,0,1,1,0,0
39,40,0,0,1,0,0
41,40,0,0,1,0,0
31,38,0,0,1,1,0
47,40,0,1,1,0,1
27,1,0,0,1,0,0
23,25,0,1,1,0,0
44,80,0,1,1,0,1
25,45,0,1,1,0,0
23,16,0,0,1,1,0
52,50,0,1,1,0,1
62,36,0,0,1,1,0
31,40,0,0,1,1,0
19,60,0,1,1,0,0
22,36,0,0,1,0,0
25,40,0,0,1,1,0
45,40,0,0,1,0,0
69,40,0,0,1,0,0
49,40,0,1,1,0,1
44,40,0,1,1,0,1
56,41,0,1,1,0,1
37,40,0,1,1,0,1
37,45,0,1,1,0,1
22,40,0,0,1,1,0
34,40,0,1,1,0,1
36,40,0,0,1,0,0
54,20,0,0,1,0,0
28,65,0,1,1,0,0
28,50,0,1,1,0,0
73,20,0,1,1,0,0
37,60,0,1,1,0,0
24,65,0,0,0,1,0
30,38,0,0,1,1,0
38,40,0,1,1,0,0
69,45,0,1,1,0,1
43,40,0,0,1,0,1
42,40,0,1,0,0,0
54,38,0,0,1,1,0
27,58,0,0,1,1,0
39,45,0,0,1,0,0
30,66,0,1,1,0,0
30,40,0,1,1,0,0
37,40,0,1,1,0,0
50,60,0,0,1,0,1
22,10,0,0,0,0,0
21,40,0,0,1,0,0
33,42,0,1,1,0,0
76,25,0,0,1,1,0
22,28,0,0,1,1,0
37,40,0,1,1,0,0
34,60,0,1,1,0,0
29,97,0,1,1,0,0
29,40,0,1,1,0,0
28,40,0,1,1,0,0
73,35,0,1,1,0,0
43,40,0,0,0,1,0
39,40,0,1,1,0,0
74,6,0,0,0,1,0
27,30,0,0,1,0,0
47,60,0,1,1,0,0
90,24,0,0,1,1,0
47,60,0,1,1,0,1
42,40,0,1,1,0,1
69,40,0,0,1,0,0
18,40,0,0,0,0,0
23,20,0,0,1,1,0
44,30,0,1,1,0,0
41,40,0,1,1,0,0
47,40,0,0,0,0,0
43,40,0,1,0,0,1
33,40,0,0,0,0,0
48,30,0,0,1,1,0
39,60,0,0,1,0,0
43,40,1,0,1,1,1
18,20,0,0,1,1,0
52,40,0,0,1,1,0
18,20,0,0,1,1,0
27,45,0,0,1,0,0
27,45,0,1,1,0,1
45,40,0,0,1,1,0
79,10,0,1,1,0,0
24,20,0,1,1,0,0
25,40,0,0,1,1,0
42,35,0,0,1,0,0
63,40,0,1,1,0,0
40,46,0,0,1,1,1
47,60,0,1,1,0,1
42,50,0,1,1,0,1
42,45,0,0,1,1,0
63,40,0,1,1,0,1
37,55,0,0,1,1,0
65,20,0,1,1,0,0
30,40,0,0,1,0,0
62,50,0,1,1,0,1
46,40,0,0,0,0,0
47,45,0,0,1,1,0
20,20,0,0,1,0,0
21,10,0,0,1,1,0
28,40,0,0,1,0,0
61,40,0,1,1,0,0
30,72,0,0,1,1,0
30,72,0,1,1,0,1
29,50,0,0,1,0,1
39,40,0,0,0,1,0
23,35,0,0,1,1,0
32,40,0,0,0,1,0
63,34,0,0,1,1,0
19,15,0,0,1,1,0
57,60,0,0,1,0,1
41,40,0,1,1,0,1
23,40,0,0,1,0,0
30,20,0,0,1,0,0
43,50,0,1,1,0,0
64,25,0,1,1,0,0
56,40,0,0,1,0,0
32,40,0,1,1,0,0
55,45,0,1,1,0,0
17,12,0,0,1,1,0
17,20,0,0,0,0,0
29,65,0,0,1,1,0
23,40,0,0,1,1,0
37,50,0,0,1,0,0
39,22,0,0,1,1,0
36,40,0,0,1,1,1
50,55,0,0,1,0,1
41,12,0,1,1,0,1
31,50,0,0,1,1,0
71,15,0,1,1,0,0
56,32,0,0,0,1,0
51,40,0,1,1,0,1
20,30,0,0,1,1,0
53,55,0,0,1,0,1
33,35,1,0,0,1,0
27,20,0,0,0,1,0
40,40,0,1,1,0,1
45,32,0,0,0,1,0
33,50,0,0,1,0,0
27,40,0,0,1,1,0
36,60,0,0,0,0,0
42,55,1,1,1,0,1
33,40,0,0,1,1,0
52,45,0,1,1,0,1
30,40,0,1,1,0,0
22,40,0,0,1,0,0
47,60,0,1,1,0,1
36,40,0,0,0,0,0
35,40,0,0,1,0,0
46,40,0,1,0,0,1
24,8,0,0,1,1,0
30,52,0,1,1,0,1
38,40,0,0,1,0,0
50,45,0,0,1,1,0
41,40,0,0,0,1,0
38,60,0,1,1,0,1
36,48,0,0,0,0,0
47,50,0,1,1,0,1
59,16,0,0,1,1,1
59,60,0,1,1,0,1
52,45,0,1,1,0,1
37,60,0,1,1,0,1
51,45,0,1,1,0,1
67,55,0,1,1,0,0
58,15,0,0,0,0,0
68,20,0,0,0,1,0
71,6,0,0,0,1,0
49,40,1,1,1,0,0
35,40,0,1,1,0,0
18,40,0,0,1,0,0
29,40,0,0,1,1,0
47,60,0,1,1,0,0
22,40,0,0,0,0,0
20,10,0,0,1,1,0
57,26,0,0,1,1,0
18,15,0,0,1,1,0
32,40,0,1,1,0,0
39,40,0,0,1,0,0
37,40,0,0,1,1,0
48,40,0,1,1,0,1
39,55,0,1,1,0,1
35,45,0,1,1,0,0
19,25,0,0,1,0,0
28,40,0,0,1,0,0
23,40,0,0,1,1,0
18,35,0,0,1,0,0
23,40,0,0,1,0,0
42,40,0,0,1,0,0
25,40,0,0,1,0,0
17,12,0,0,1,1,0
34,45,0,0,1,1,0
29,40,0,0,1,0,0
22,40,0,0,1,1,0
46,40,0,0,1,0,0
69,24,0,1,1,0,0
50,60,0,1,1,0,1
19,30,0,0,1,0,0
45,40,0,1,1,0,1
41,40,1,0,0,1,0
47,40,0,0,1,0,0
64,40,0,0,1,1,0
29,35,0,1,1,0,0
29,72,0,0,1,1,0
17,20,0,0,1,1,0
24,60,0,0,1,0,0
28,40,0,1,1,0,0
35,50,0,0,1,0,0
48,60,0,1,1,0,0
36,38,0,0,0,1,0
49,40,0,0,1,0,0
42,40,1,1,1,0,1
36,60,0,1,1,0,0
41,40,1,1,1,0,0
35,30,0,1,1,0,0
32,50,0,0,1,1,0
41,40,1,1,1,0,1
48,60,0,1,1,0,0
56,50,0,0,1,1,0
47,40,0,1,0,0,0
30,40,0,0,0,1,0
51,40,0,1,1,0,1
49,60,0,1,1,0,1
26,48,0,1,1,0,0
35,40,0,0,1,0,0
37,40,0,0,1,1,0
34,40,0,0,1,0,0
51,40,0,1,1,0,0
26,40,0,1,1,0,0
28,40,0,0,0,1,0
32,35,0,1,1,0,0
55,40,0,0,0,1,0
17,20,0,0,1,1,0
40,40,0,0,1,1,0
38,50,0,0,1,0,0
67,40,0,0,1,1,1
44,40,0,0,1,0,0
26,40,0,1,1,0,1
25,40,0,0,1,1,0
45,40,0,0,1,1,0
38,45,0,1,1,0,1
62,45,0,1,1,0,0
20,40,0,0,1,0,0
47,20,1,0,1,1,1
49,40,0,0,1,0,0
36,40,0,1,1,0,1
24,37,0,0,0,1,0
29,30,0,0,0,1,0
50,40,0,1,1,0,0
44,40,0,1,0,0,1
44,40,0,1,1,0,1
32,36,0,0,1,1,0
73,30,0,1,1,0,0
24,40,1,0,1,1,0
46,40,0,0,0,1,0
61,36,0,1,1,0,1
37,40,1,0,1,1,0
29,40,0,1,1,0,1
